28319	63279	42696
28328	63279	9165
28328	63279	22325
28328	63279	46582
28328	63279	41649
28328	63279	9213
28328	63279	60992
28328	63279	61452
28319	63283	13955
28276	63283	13955
28260	63283	59787
28198	63284	26988
5933	63330	8387
5933	63330	61597
5933	63330	61600
5933	63330	61675
5933	63330	61605
39255	63334	19713
5797	63363	24919
5797	63363	25029
39054	63373	15762
23956	63451	51961
28545	63453	52450
28545	63453	52449
23956	63455	51530
28545	63455	51517
28545	63456	50770
